hospital_name,address,city,state,zip_code,county_name,phone_number,hospital_type,hospital_ownership,emergency_services,lat,lng,geocode_flag,geocode_accuracy,url,PRVDR_NUM,RPT_REC_NUM,LINE_NUM,CLMN_NUM,total,unit_100_value,unit_name
EMORY UNIVERSITY HOSPITAL MIDTOWN,"550 PEACHTREE STREET,  NE",ATLANTA,GA,30308,FULTON,(404) 686-4411,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,33.7695920,-84.3851880,0,,https://data.medicare.gov/resource/xubh-q36u/row-58b7~gq39.5cwh,110078,662365,01101,00200,34,03401,02060NEONATAL INTENSIVE CARE UNIT
LONG ISLAND JEWISH MEDICAL CENTER,270 - 05 76TH AVENUE,NEW HYDE PARK,NY,11040,NASSAU,(718) 470-7000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.7532870,-73.7070635,1,RANGE_INTERPOLATED,https://data.medicare.gov/resource/xubh-q36u/row-rykn~3cks_4pjn,330195,650309,00801,00200,37,03101,03101PEDIATRIC ICU
BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,SUFFOLK,(617) 732-5500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,42.3359540,-71.1076610,0,,https://data.medicare.gov/resource/xubh-q36u/row-8vxk.yymz~mmvn,220110,646151,01101,00200,20,03401,03401ICU MEDICAL
BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,SUFFOLK,(617) 732-5500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,42.3359540,-71.1076610,0,,https://data.medicare.gov/resource/xubh-q36u/row-8vxk.yymz~mmvn,220110,646151,01103,00200,46,03403,03403ICU NICU
BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,SUFFOLK,(617) 732-5500,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,42.3359540,-71.1076610,0,,https://data.medicare.gov/resource/xubh-q36u/row-8vxk.yymz~mmvn,220110,646151,01104,00200,20,03404,03404ICU CARDIAC
BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,MT,59405,CASCADE,(406) 455-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,47.4918480,-111.2626150,0,,https://data.medicare.gov/resource/xubh-q36u/row-hf5d-meey.a7xt,270012,649795,00801,00200,24,03101,03101INTENSIVE CARE UNIT - NEONATAL
UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,Acute Care Hospitals,Government - State,TRUE,43.0426770,-76.1393230,0,,https://data.medicare.gov/resource/xubh-q36u/row-kv4k~pugk.273s,330241,650320,00801,00200,15,03101,03101PEDIATRIC ICU
ST ELIZABETH MEDICAL CENTER,2209 GENESEE STREET,UTICA,NY,13501,ONEIDA,(315) 798-8100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,43.0836460,-75.2671580,0,,https://data.medicare.gov/resource/xubh-q36u/row-cdeb~tcz3.24k5,330245,650321,00803,00200,33,03103,03103SPECIAL CARE UNIT
NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,FORSYTH,(336) 718-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,36.0739420,-80.2985650,0,,https://data.medicare.gov/resource/xubh-q36u/row-vqz8-9xk9.j6mf,340014,650332,00801,00200,56,03101,03101SPECIAL CARE NURSERY
NOVANT HEALTH FORSYTH MEDICAL CENTER,3333 SILAS CREEK PARKWAY,WINSTON-SALEM,NC,27103,FORSYTH,(336) 718-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,36.0739420,-80.2985650,0,,https://data.medicare.gov/resource/xubh-q36u/row-vqz8-9xk9.j6mf,340014,650332,00802,00200,4,03102,03102NH KMC INTENSIVE CARE UNIT
CHILDRENS MEDICAL CTR OF DALLAS,1935 MEDICAL DISTRICT DRIVE,DALLAS,TX,75235,DALLAS,(214) 456-7000,Childrens,Voluntary non-profit - Private,TRUE,32.8083590,-96.8368370,0,,https://data.medicare.gov/resource/xubh-q36u/row-yvxv~v5b3.xbk2,453302,647592,00801,00200,78,03101,03101PEDIATRIC INTENSIVE CARE UNIT
CHILDRENS MEDICAL CTR OF DALLAS,1935 MEDICAL DISTRICT DRIVE,DALLAS,TX,75235,DALLAS,(214) 456-7000,Childrens,Voluntary non-profit - Private,TRUE,32.8083590,-96.8368370,0,,https://data.medicare.gov/resource/xubh-q36u/row-yvxv~v5b3.xbk2,453302,647592,00802,00200,22,03102,03102TRAUMA INTENSIVE CARE UNIT
CHILDRENS MEDICAL CTR OF DALLAS,1935 MEDICAL DISTRICT DRIVE,DALLAS,TX,75235,DALLAS,(214) 456-7000,Childrens,Voluntary non-profit - Private,TRUE,32.8083590,-96.8368370,0,,https://data.medicare.gov/resource/xubh-q36u/row-yvxv~v5b3.xbk2,453302,647592,00803,00200,37,03103,03103NEONATAL INTENSIVE CARE UNIT
UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,Acute Care Hospitals,Government - State,TRUE,40.6544570,-73.9451600,0,,https://data.medicare.gov/resource/xubh-q36u/row-j3yr.94x8.z8x2,330350,651036,00801,00200,5,03101,03101PEDIATRIC ICU
KAISER FOUNDATION HOSPITAL - WEST LA,6041 CADILLAC AVE,LOS ANGELES,CA,90034,LOS ANGELES,(213) 857-2201,Acute Care Hospitals,Voluntary non-profit - Private,FALSE,34.0379900,-118.3762470,0,,https://data.medicare.gov/resource/xubh-q36u/row-di5k.pxvz-gest,50561,652225,00801,00200,12,03101,03101NEO-NATAL INTENSIVE CARE UNIT
GRADY MEMORIAL HOSPITAL,"80 JESSE HILL, JR DRIVE SE",ATLANTA,GA,30303,FULTON,(404) 616-4252,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,33.7521560,-84.3826090,0,,https://data.medicare.gov/resource/xubh-q36u/row-i4i8_dfz7~tvds,110079,648180,01201,00200,50,03501,02060NEONATAL INTENSIVE CARE UNIT
TRINITY BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,SCOTT,(563) 742-5000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,41.5661050,-90.5173600,0,,https://data.medicare.gov/resource/xubh-q36u/row-nhf5_m4te.4x9j,160104,648247,00801,00200,6,03101,02060NEONATAL INTENSIVE CARE UNIT
TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,LUCAS,(419) 291-7463,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,41.6708210,-83.5948340,0,,https://data.medicare.gov/resource/xubh-q36u/row-nzb6.e3us_3p3t,360068,648732,01001,00200,18,03301,03301PEDIATRIC INTENSIVE CARE UNIT
TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,LUCAS,(419) 291-7463,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,41.6708210,-83.5948340,0,,https://data.medicare.gov/resource/xubh-q36u/row-nzb6.e3us_3p3t,360068,648732,01002,00200,57,03302,03302NEONATAL INTENSIVE CARE UNIT
TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,LUCAS,(419) 291-7463,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,41.6708210,-83.5948340,0,,https://data.medicare.gov/resource/xubh-q36u/row-nzb6.e3us_3p3t,360068,648732,01101,00200,15,03401,03401NEURO INTENSIVE CARE UNIT
TOLEDO HOSPITAL THE,2142 NORTH COVE BOULEVARD,TOLEDO,OH,43606,LUCAS,(419) 291-7463,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,41.6708210,-83.5948340,0,,https://data.medicare.gov/resource/xubh-q36u/row-nzb6.e3us_3p3t,360068,648732,01102,00200,12,03402,03402CARDIAC INTENSIVE CARE UNIT
UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,GALVESTON,(409) 772-1011,Acute Care Hospitals,Government - State,TRUE,29.3114430,-94.7762610,0,,https://data.medicare.gov/resource/xubh-q36u/row-yg6a~8grc.bxeb,450018,658590,01101,00200,47,03401,03401MEDICAL INTENSIVE CARE UNIT
UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,GALVESTON,(409) 772-1011,Acute Care Hospitals,Government - State,TRUE,29.3114430,-94.7762610,0,,https://data.medicare.gov/resource/xubh-q36u/row-yg6a~8grc.bxeb,450018,658590,01102,00200,60,03402,03402NEONATAL INTENSIVE CARE UNIT
UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,GALVESTON,(409) 772-1011,Acute Care Hospitals,Government - State,TRUE,29.3114430,-94.7762610,0,,https://data.medicare.gov/resource/xubh-q36u/row-yg6a~8grc.bxeb,450018,658590,01103,00200,4,03403,03403PEDIATRIC INTENSIVE CARE UNIT
UNIVERSITY OF TEXAS MEDICAL BRANCH,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,GALVESTON,(409) 772-1011,Acute Care Hospitals,Government - State,TRUE,29.3114430,-94.7762610,0,,https://data.medicare.gov/resource/xubh-q36u/row-yg6a~8grc.bxeb,450018,658590,01201,00200,9,03501,02400CLINICAL RESEARCH CENTER
ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,MARICOPA,(602) 406-5001,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,33.4802940,-112.0792080,0,,https://data.medicare.gov/resource/xubh-q36u/row-kyrc_3hbc_et9k,30024,658638,01101,00200,64,03401,03401NEURO INTENSIVE CARE
ST. JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,MARICOPA,(602) 406-5001,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,33.4802940,-112.0792080,0,,https://data.medicare.gov/resource/xubh-q36u/row-kyrc_3hbc_et9k,30024,658638,01102,00200,72,03402,03402NEONATAL ICU
FULTON COUNTY HEALTH CENTER,725 SOUTH SHOOP AVENUE,WAUSEON,OH,43567,FULTON,(419) 335-2015,Critical Access Hospitals,Voluntary non-profit - Private,TRUE,41.5391930,-84.1342830,0,,https://data.medicare.gov/resource/xubh-q36u/row-ccff~w7es.axa7,361333,649657,02001,00200,71,04501,04510ICF/MR
"MARY WASHINGTON HOSPITAL, INC",1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,FREDERICKSBURG CITY,(540) 741-1100,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,38.3107320,-77.4814820,0,,https://data.medicare.gov/resource/xubh-q36u/row-qp3u-8gy5~gnk9,490022,650392,01101,00200,17,03401,02060NEONATAL INTENSIVE CARE UNIT
RAINBOW BABIES AND CHILDRENS HOSPITAL,11100 EUCLID AVENUE,CLEVELAND,OH,44106,CUYAHOGA,(216) 844-1000,Childrens,Voluntary non-profit - Other,TRUE,41.5073090,-81.6072390,0,,https://data.medicare.gov/resource/xubh-q36u/row-5crg_b6rj-artz,363302,654291,01201,00200,43,03501,02060NEONATAL INTENSIVE CARE UNIT
RAINBOW BABIES AND CHILDRENS HOSPITAL,11100 EUCLID AVENUE,CLEVELAND,OH,44106,CUYAHOGA,(216) 844-1000,Childrens,Voluntary non-profit - Other,TRUE,41.5073090,-81.6072390,0,,https://data.medicare.gov/resource/xubh-q36u/row-5crg_b6rj-artz,363302,654291,01202,00200,32,03502,02401NICU STEPDOWN
SOUTHEASTHEALTH,1701 LACEY ST,CAPE GIRARDEAU,MO,63701,CAPE GIRARDEAU,(573) 334-4822,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,37.3112730,-89.5409360,0,,https://data.medicare.gov/resource/xubh-q36u/row-3xtx.vgkn~wt2v,260110,650168,01001,00200,14,03301,03301ADULT SPECIAL CARE
SOUTHEASTHEALTH,1701 LACEY ST,CAPE GIRARDEAU,MO,63701,CAPE GIRARDEAU,(573) 334-4822,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,37.3112730,-89.5409360,0,,https://data.medicare.gov/resource/xubh-q36u/row-3xtx.vgkn~wt2v,260110,650168,01101,00200,12,03401,03401CARDIOTHORACIC ICU
MADISON MEMORIAL HOSPITAL,450 EAST MAIN STREET,REXBURG,ID,83440,MADISON,(208) 359-6900,Acute Care Hospitals,Government - Local,TRUE,43.8260510,-111.7731480,0,,https://data.medicare.gov/resource/xubh-q36u/row-x7qh_3ndv.ii77,130025,643024,00801,00200,14,03101,02060NEONATAL INTENSIVE CARE UNIT
UPMC CHILDREN'S HOSPITAL OF PITTSBURGH,ONE CHILDREN'S HOSPITAL DRIVE,PITTSBURGH,PA,15224,ALLEGHENY,(412) 692-5325,Childrens,Voluntary non-profit - Other,TRUE,40.4664773,-79.9522935,1,GEOMETRIC_CENTER,https://data.medicare.gov/resource/xubh-q36u/row-ifxe~erpm.ccc7,393302,659888,01101,00200,55,03401,02060NEONATAL INTENSIVE CARE
HUNTINGTON HOSPITAL,270 PARK AVENUE,HUNTINGTON,NY,11743,SUFFOLK,(631) 351-2000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,40.8792010,-73.4174880,0,,https://data.medicare.gov/resource/xubh-q36u/row-z4qi-a9jr_j8pn,330045,649935,01201,00200,9,03501,02401NEONATAL INTERMEDIATE CARE UNIT
JACKSON MEMORIAL HOSPITAL,1611 NW 12TH AVE,MIAMI,FL,33136,MIAMI-DADE,(305) 585-1111,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,25.7906120,-80.2149450,0,,https://data.medicare.gov/resource/xubh-q36u/row-7crg~caqv-izm8,100022,643685,00801,00200,24,03101,03101NEURO INTENSIVE CARE UNTI
JACKSON MEMORIAL HOSPITAL,1611 NW 12TH AVE,MIAMI,FL,33136,MIAMI-DADE,(305) 585-1111,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,25.7906120,-80.2149450,0,,https://data.medicare.gov/resource/xubh-q36u/row-7crg~caqv-izm8,100022,643685,00802,00200,26,03102,03102JACKSON SOUTH INTENSIVE CARE UNIT
JACKSON MEMORIAL HOSPITAL,1611 NW 12TH AVE,MIAMI,FL,33136,MIAMI-DADE,(305) 585-1111,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,25.7906120,-80.2149450,0,,https://data.medicare.gov/resource/xubh-q36u/row-7crg~caqv-izm8,100022,643685,00803,00200,39,03103,03103JACK. NORTH INTENSIVE CARE UNIT
JACKSON MEMORIAL HOSPITAL,1611 NW 12TH AVE,MIAMI,FL,33136,MIAMI-DADE,(305) 585-1111,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,25.7906120,-80.2149450,0,,https://data.medicare.gov/resource/xubh-q36u/row-7crg~caqv-izm8,100022,643685,01201,00200,24,03501,02080PEDI INTENSIVE CARE UNIT
JACKSON MEMORIAL HOSPITAL,1611 NW 12TH AVE,MIAMI,FL,33136,MIAMI-DADE,(305) 585-1111,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,25.7906120,-80.2149450,0,,https://data.medicare.gov/resource/xubh-q36u/row-7crg~caqv-izm8,100022,643685,01202,00200,10,03502,02060JACK. NORTH NEONATAL ICU
SAINT AGNES HOSPITAL,900 CATON AVENUE,BALTIMORE,MD,21229,BALTIMORE CITY,(410) 368-2101,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,39.2726280,-76.6708160,0,,https://data.medicare.gov/resource/xubh-q36u/row-8677_z859_wmay,210011,660387,00802,00200,24,03102,03102INTENSIVE CARE UNIT - NEONATAL
UNIVERSITY OF MISSOURI HEALTH CARE,ONE HOSPITAL DRIVE,COLUMBIA,MO,65212,BOONE,(573) 882-4141,Acute Care Hospitals,Government - State,TRUE,38.9386955,-92.3275514,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-63ac~57ef~2j52,260141,660405,01201,00200,18,03501,02080PEDIATRIC INTENSIVE CARE UNIT
INOVA ALEXANDRIA HOSPITAL,4320 SEMINARY RD,ALEXANDRIA,VA,22304,ALEXANDRIA CITY,(703) 504-3167,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,38.8241280,-77.1044370,0,,https://data.medicare.gov/resource/xubh-q36u/row-fzej-vy8h-2bar,490040,650394,00801,00200,16,03101,03101NEONATAL INTENSIVE CARE UNIT
LONGVIEW REGIONAL MEDICAL CENTER,2901 N FOURTH ST,LONGVIEW,TX,75605,GREGG,(903) 758-1818,Acute Care Hospitals,Proprietary,TRUE,32.5322010,-94.7288140,0,,https://data.medicare.gov/resource/xubh-q36u/row-ge6d~6trv.jdbj,450702,645613,00801,00200,21,03101,03101NEONATAL INTENSIVE CARE UNIT
SOUTH TEXAS HEALTH SYSTEM,1102 W TRENTON ROAD,EDINBURG,TX,78539,HIDALGO,(956) 632-4484,Acute Care Hospitals,Proprietary,TRUE,26.2633410,-98.1828490,0,,https://data.medicare.gov/resource/xubh-q36u/row-ueuk_wahb_mxys,450119,651355,01101,00200,46,03401,03401NICU
SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY,1000 NORTH LEE AVENUE,OKLAHOMA CITY,OK,73101,OKLAHOMA,(405) 272-7000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,35.4777860,-97.5242910,0,,https://data.medicare.gov/resource/xubh-q36u/row-muxg_8sv2-fqgg,370037,651421,00801,00200,14,03101,03101CHEMICAL DEPENDANCY
SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY,1000 NORTH LEE AVENUE,OKLAHOMA CITY,OK,73101,OKLAHOMA,(405) 272-7000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,35.4777860,-97.5242910,0,,https://data.medicare.gov/resource/xubh-q36u/row-muxg_8sv2-fqgg,370037,651421,00802,00200,6,03102,03102CHILDRENS PSYCHIATRIC UNIT
SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY,1000 NORTH LEE AVENUE,OKLAHOMA CITY,OK,73101,OKLAHOMA,(405) 272-7000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,35.4777860,-97.5242910,0,,https://data.medicare.gov/resource/xubh-q36u/row-muxg_8sv2-fqgg,370037,651421,00803,00200,7,03103,03103ADOLESCENT PSYCHIATRIC UNIT
SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY,1000 NORTH LEE AVENUE,OKLAHOMA CITY,OK,73101,OKLAHOMA,(405) 272-7000,Acute Care Hospitals,Voluntary non-profit - Church,TRUE,35.4777860,-97.5242910,0,,https://data.medicare.gov/resource/xubh-q36u/row-muxg_8sv2-fqgg,370037,651421,00808,00200,6,03108,02060NEONATAL INTENSIVE CARE UNIT
UNIVERSITY HEALTH SYSTEM,4502 MEDICAL DR,SAN ANTONIO,TX,78229,BEXAR,(210) 358-2637,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,29.5094880,-98.5770620,0,,https://data.medicare.gov/resource/xubh-q36u/row-a5b3.8n6m-4vq3,450213,651423,01101,00200,24,03401,03401PEDIATRIC INTENSIVE CARE UNIT
UNIVERSITY HEALTH SYSTEM,4502 MEDICAL DR,SAN ANTONIO,TX,78229,BEXAR,(210) 358-2637,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,29.5094880,-98.5770620,0,,https://data.medicare.gov/resource/xubh-q36u/row-a5b3.8n6m-4vq3,450213,651423,01102,00200,58,03402,03402NICU
MELROSEWAKEFIELD HEALTHCARE,585 LEBANON STREET,MELROSE,MA,2176,MIDDLESEX,(781) 979-3000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,42.4602780,-71.0619930,0,,https://data.medicare.gov/resource/xubh-q36u/row-wmhp.k77v.upj7,220070,652001,00805,00200,10,03105,02060NEONATAL INTENSIVE CARE
TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,85712,PIMA,(520) 327-5461,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,32.2507490,-110.8801690,0,,https://data.medicare.gov/resource/xubh-q36u/row-5nrs.x5vc.rfrt,30006,652130,01201,00200,12,03501,02080PEDIATRIC INTENSIVE CARE UNIT
"INTEGRIS BAPTIST MEDICAL CENTER, INC",3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,OKLAHOMA,(405) 951-8110,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.5299600,-97.5745500,0,,https://data.medicare.gov/resource/xubh-q36u/row-8vvk~23e7~e3mv,370028,655469,01201,00200,37,03501,02060NEONATAL INTENSIVE CARE UNIT
"INTEGRIS BAPTIST MEDICAL CENTER, INC",3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,OKLAHOMA,(405) 951-8110,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.5299600,-97.5745500,0,,https://data.medicare.gov/resource/xubh-q36u/row-8vvk~23e7~e3mv,370028,655469,01202,00200,12,03502,02400TRANSPLANT INTENSIVE CARE UNIT
"INTEGRIS BAPTIST MEDICAL CENTER, INC",3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,OKLAHOMA,(405) 951-8110,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.5299600,-97.5745500,0,,https://data.medicare.gov/resource/xubh-q36u/row-8vvk~23e7~e3mv,370028,655469,01203,00200,8,03503,02080PEDIATRIC INTENSIVE CARE UNIT
"INTEGRIS BAPTIST MEDICAL CENTER, INC",3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,OKLAHOMA,(405) 951-8110,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.5299600,-97.5745500,0,,https://data.medicare.gov/resource/xubh-q36u/row-8vvk~23e7~e3mv,370028,655469,01204,00200,83,03504,02140CHILD AND ADOLESCENT BH ACUTE 2
"INTEGRIS BAPTIST MEDICAL CENTER, INC",3300 NORTHWEST EXPRESSWAY,OKLAHOMA CITY,OK,73112,OKLAHOMA,(405) 951-8110,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,35.5299600,-97.5745500,0,,https://data.medicare.gov/resource/xubh-q36u/row-8vvk~23e7~e3mv,370028,655469,01205,00200,10,03505,02401CHILD AND ADOLESCENT ACUTE 1
MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,SANTA MARIA,CA,93454,SANTA BARBARA,(805) 739-3100,Acute Care Hospitals,Voluntary non-profit - Church,FALSE,34.9521170,-120.4124940,0,,https://data.medicare.gov/resource/xubh-q36u/row-fcqm_qb6a~xqvi,50107,655525,00801,00200,21,03101,02060NICU
MEDICAL CITY DALLAS,7777 FOREST LANE,DALLAS,TX,75230,DALLAS,(972) 566-6222,Acute Care Hospitals,Proprietary,TRUE,32.9094470,-96.7720890,0,,https://data.medicare.gov/resource/xubh-q36u/row-3qng_3ekx.a9in,450647,656001,01201,00200,42,03501,02080PEDIATRIC INTENSIVE CARE UNIT
MEDICAL CITY DALLAS,7777 FOREST LANE,DALLAS,TX,75230,DALLAS,(972) 566-6222,Acute Care Hospitals,Proprietary,TRUE,32.9094470,-96.7720890,0,,https://data.medicare.gov/resource/xubh-q36u/row-3qng_3ekx.a9in,450647,656001,01202,00200,74,03502,02060NEONATAL INTENSIVE CARE UNIT
ABILENE REGIONAL MEDICAL CENTER,6250 HWY 83/84,ABILENE,TX,79606,TAYLOR,(325) 428-1000,Acute Care Hospitals,Proprietary,TRUE,32.3740060,-99.7425950,0,,https://data.medicare.gov/resource/xubh-q36u/row-rque_a7mi~an5d,450558,657529,00801,00200,16,03101,02060NEONATAL INTENSIVE CARE UNIT
JEWISH HOSPITAL & ST MARY'S HEALTHCARE,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,JEFFERSON,(502) 587-4011,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,38.2493280,-85.7511370,0,,https://data.medicare.gov/resource/xubh-q36u/row-gura~be7g-xjry,180040,657829,01202,00200,85,03502,02401EPSDT - SPECIALTY
ALFRED I DUPONT HOSPITAL FOR CHILDREN,1600 ROCKLAND RD PO BOX 269,WILMINGTON,DE,19899,NEW CASTLE,(302) 651-4000,Childrens,Voluntary non-profit - Private,TRUE,39.7823370,-75.5552390,0,,https://data.medicare.gov/resource/xubh-q36u/row-b9cf-cftg-3kpg,83300,659028,00810,00200,24,03110,02080PEDIATRIC ICU
ALFRED I DUPONT HOSPITAL FOR CHILDREN,1600 ROCKLAND RD PO BOX 269,WILMINGTON,DE,19899,NEW CASTLE,(302) 651-4000,Childrens,Voluntary non-profit - Private,TRUE,39.7823370,-75.5552390,0,,https://data.medicare.gov/resource/xubh-q36u/row-b9cf-cftg-3kpg,83300,659028,00820,00200,32,03120,02060NICU
ALFRED I DUPONT HOSPITAL FOR CHILDREN,1600 ROCKLAND RD PO BOX 269,WILMINGTON,DE,19899,NEW CASTLE,(302) 651-4000,Childrens,Voluntary non-profit - Private,TRUE,39.7823370,-75.5552390,0,,https://data.medicare.gov/resource/xubh-q36u/row-b9cf-cftg-3kpg,83300,659028,00830,00200,14,03130,03101CICU
WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,(323) 268-5000,Acute Care Hospitals,Voluntary non-profit - Church,FALSE,34.0492967,-118.2171632,1,ROOFTOP,https://data.medicare.gov/resource/xubh-q36u/row-n689-ji7q_qdqg,50103,659189,01210,00200,28,03510,02060NICU
PIEDMONT ROCKDALE HOSPITAL,"1412 MILSTEAD AVENUE, NE",CONYERS,GA,30012,ROCKDALE,(770) 918-3000,Acute Care Hospitals,Proprietary,FALSE,33.6822390,-84.0019410,0,,https://data.medicare.gov/resource/xubh-q36u/row-x66k.dxnr.f5df,110091,659231,00801,00200,20,03101,02060NEONATAL INTENSIVE CARE UNIT
GRAND VIEW HOSPITAL,700 LAWN AVENUE,SELLERSVILLE,PA,18960,BUCKS,(215) 453-4615,Acute Care Hospitals,Voluntary non-profit - Other,TRUE,40.3625670,-75.3241690,0,,https://data.medicare.gov/resource/xubh-q36u/row-8e5m_vbcg_jbzn,390057,659719,01001,00200,6,03301,02060NEONATAL INTENSIVE CARE UNIT
PARKLAND HEALTH AND HOSPITAL SYSTEM,5200 HARRY HINES BLVD,DALLAS,TX,75235,DALLAS,(214) 590-8000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,32.8117980,-96.8369810,0,,https://data.medicare.gov/resource/xubh-q36u/row-r83n-2jzv.t89y,450015,659727,01201,00200,12,03501,02400NEURO ICU
RUSH COPLEY MEDICAL CENTER,2000 OGDEN AVENUE,AURORA,IL,60504,KANE,(630) 978-6200,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,41.7277220,-88.2684150,0,,https://data.medicare.gov/resource/xubh-q36u/row-39d4~37w6~ivsi,140029,659945,00801,00200,13,03101,03101NICU
ST LUKE'S SUGAR LAND HOSPITAL,1317 LAKE POINTE PARKWAY,SUGAR LAND,TX,77478,FORT BEND,(281) 637-7000,Acute Care Hospitals,Voluntary non-profit - Private,TRUE,29.6049600,-95.6213280,0,,https://data.medicare.gov/resource/xubh-q36u/row-n44e-qpxd~fkk8,670053,660061,00801,00200,5,03101,02060NEONATAL INTENSIVE CARE UNIT
HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,MADISON,(256) 265-1000,Acute Care Hospitals,Government - Hospital District or Authority,TRUE,34.7212260,-86.5815470,0,,https://data.medicare.gov/resource/xubh-q36u/row-srfb_s9fq-erqf,10039,660063,00801,00200,14,03101,03101CVICU
